dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct,n_perturbations,empirical_pval,empirical_fdr
ZNF18,ZNF444,22.9341,0.040798395872116,Non-significant background,10113,35.0500814473365,11672.0,0.28221384509938313,1.0
EFEMP1,FBLN2,21.7317,0.0407948791980743,Non-significant background,10114,35.05354729144283,11672.0,0.25865318711446195,1.0
EFEMP2,FBLN1,30.54245,0.0406491830945014,Non-significant background,10115,35.05701313554916,11672.0,0.44131254283756,1.0
HNRNPC,RALY,45.09635,0.0406032800674438,Non-significant background,10116,35.0604789796555,11672.0,0.8008053461274846,1.0
GNG11,GNG12,34.4844,0.0405271053314209,Non-significant background,10117,35.06394482376183,11672.0,0.1661240575736806,1.0
TMEM120B,TMEM120A,69.50385,0.0403828844428062,Non-significant background,10118,35.06741066786816,11672.0,0.6138622344071282,1.0
UCHL1,UCHL3,54.31765,0.0403124839067459,Non-significant background,10119,35.07087651197449,11672.0,0.6302261823166553,1.0
PCMTD2,PCMTD1,66.0188,0.0402788519859313,Non-significant background,10120,35.07434235608082,11672.0,0.3370459218642906,1.0
BRD3,BRD2,60.52585,0.0402570851147174,Non-significant background,10121,35.07780820018716,11672.0,0.5409527073337903,1.0
VDR,RORB,22.1508,0.0401007980108261,Non-significant background,10122,35.08127404429349,11672.0,0.4659013022618232,1.0
DNM2,MX1,26.6,0.0400674939155578,Non-significant background,10123,35.08473988839982,11672.0,0.45287868403015763,1.0
ANXA9,ANXA5,34.9366,0.0400175005197525,Non-significant background,10124,35.088205732506154,11672.0,0.3703735435229609,1.0
FZD3,SMO,22.4544,0.0398928672075271,Non-significant background,10125,35.091671576612484,11672.0,0.4332590815627142,1.0
DHX30,DHX15,20.84905,0.0398146510124206,Non-significant background,10126,35.095137420718814,11672.0,0.16286840301576422,1.0
ZNF174,ZSCAN1,20.1227,0.0397197008132934,Non-significant background,10127,35.098603264825144,11672.0,0.3778272789581905,1.0
IGFBP5,IGFBP2,27.35125,0.0393629074096679,Non-significant background,10128,35.10206910893148,11672.0,0.9197224126113777,1.0
UBE2E1,UBE2L3,31.5221,0.0393145978450775,Non-significant background,10129,35.10553495303782,11672.0,0.24443111720356409,1.0
CA11,CA14,21.9589,0.0392644703388214,Non-significant background,10130,35.10900079714415,11672.0,0.2773303632625086,1.0
MTFR2,MTFR1,29.1221,0.0392094850540161,Non-significant background,10131,35.11246664125048,11672.0,0.1765764222069911,1.0
FKBP1B,FKBP2,36.6784,0.0390504002571105,Non-significant background,10132,35.11593248535681,11672.0,0.6896847155586018,1.0
PPP2CB,PPP1CC,46.5418,0.0390396658331155,Non-significant background,10133,35.119398329463145,11672.0,0.4168951336531871,1.0
MT1X,MT2A,90.1639,0.0388844609260559,Non-significant background,10134,35.122864173569475,11672.0,0.7503427004797807,1.0
SPRYD3,RANBP9,20.1697,0.0387685596942901,Non-significant background,10135,35.126330017675805,11672.0,0.7758738862234407,1.0
ZNF257,ZNF675,68.2595,0.0386451482772827,Non-significant background,10136,35.129795861782135,11672.0,0.2783584647018506,1.0
PRKCI,PRKCE,35.506,0.0386330932378768,Non-significant background,10137,35.13326170588847,11672.0,0.4161240575736806,1.0
NOS3,NOS2,49.3431,0.0385686159133911,Non-significant background,10138,35.1367275499948,11672.0,0.384167237834133,1.0
DGKZ,DGKH,21.7236,0.0382741689682006,Non-significant background,10139,35.14019339410113,11672.0,0.16603838245373542,1.0
CA2,CA13,60.15415,0.0382230281829834,Non-significant background,10140,35.14365923820746,11672.0,0.30543180260452363,1.0
IFIT1,IFIT2,44.2123,0.0381227731704711,Non-significant background,10141,35.1471250823138,11672.0,0.18891363947909526,1.0
KANK2,KANK1,30.8272,0.0379981994628906,Non-significant background,10142,35.15059092642013,11672.0,0.15190198766278273,1.0
EFNB1,EFNA2,20.8588,0.0379298031330108,Non-significant background,10143,35.15405677052646,11672.0,0.386737491432488,1.0
AK1,AK2,28.48315,0.0379158034920692,Non-significant background,10144,35.15752261463279,11672.0,0.46915695681973957,1.0
CMTM7,CMTM6,20.68075,0.0378958582878112,Non-significant background,10145,35.160988458739126,11672.0,0.8800548320767649,1.0
EZH1,EZH2,64.88695,0.0377997756004333,Non-significant background,10146,35.16445430284546,11672.0,0.37551405071967103,1.0
RND3,CDC42,36.86915,0.0377764999866485,Non-significant background,10147,35.16792014695179,11672.0,0.5993831391363947,1.0
ZBTB8A,ZBTB10,23.2266,0.0374939441680908,Non-significant background,10148,35.17138599105812,11672.0,0.8585503769705277,1.0
TNKS2,TNKS,76.21035,0.0373851135373115,Non-significant background,10149,35.17485183516445,11672.0,0.45287868403015763,1.0
LARGE2,LARGE1,63.2718,0.0373738408088684,Non-significant background,10150,35.17831767927079,11672.0,0.26276559287183004,1.0
ZCCHC18,PNMA3,22.0458,0.0373082756996154,Non-significant background,10151,35.18178352337712,11672.0,0.28992460589444824,1.0
MOAP1,PNMA1,57.67095,0.0371436327695846,Non-significant background,10152,35.18524936748345,11672.0,0.5972412611377655,1.0
DNAJB5,DNAJB9,24.0284,0.0370661914348602,Non-significant background,10153,35.18871521158978,11672.0,0.7929232350925292,1.0
TGFBR1,BMPR1B,52.53735,0.0368265360593795,Non-significant background,10154,35.19218105569612,11672.0,0.42477724468814254,1.0
CDK2AP1,CDK2AP2,62.3706,0.0367352718603797,Non-significant background,10155,35.19564689980245,11672.0,0.5337559972583962,1.0
ZNF350,ZNF567,36.65065,0.0367228239774704,Non-significant background,10156,35.19911274390878,11672.0,0.4012165867032214,1.0
PDK1,PDK3,65.87935,0.0366152264177799,Non-significant background,10157,35.20257858801511,11672.0,0.5003427004797807,1.0
CYB561,CYBRD1,36.28075,0.0365596562623977,Non-significant background,10158,35.206044432121445,11672.0,0.4751542152159013,1.0
ECH1,AUH,24.89435,0.0363897383213043,Non-significant background,10159,35.209510276227775,11672.0,0.2643934201507882,1.0
TMTC3,TMTC4,30.3645,0.0363250225782394,Non-significant background,10160,35.212976120334105,11672.0,0.41980808773132283,1.0
MAPK11,MAPK6,25.012,0.0363043546676635,Non-significant background,10161,35.216441964440435,11672.0,0.11043522960932145,1.0
BCAN,VCAN,22.901035,0.0362104177474975,Non-significant background,10162,35.21990780854677,11672.0,0.22129883481836873,1.0
RAP1GAP,SIPA1L2,23.0836,0.0361922495067119,Non-significant background,10163,35.22337365265311,11672.0,0.5887594242631939,1.0
SGSH,ARSA,26.114,0.0360021591186523,Non-significant background,10164,35.22683949675944,11672.0,0.33610349554489377,1.0
PRMT1,PRMT6,31.6363,0.0357617437839508,Non-significant background,10165,35.23030534086577,11672.0,0.26319396847155585,1.0
DYNLT2,DYNLT5,22.86975,0.0356674194335937,Non-significant background,10166,35.2337711849721,11672.0,0.21058944482522277,1.0
UQCRC1,UQCRC2,20.3815,0.0356465131044387,Non-significant background,10167,35.237237029078436,11672.0,0.3820253598355038,1.0
PAPOLB,PAPOLG,56.6675,0.0356173813343048,Non-significant background,10168,35.240702873184766,11672.0,0.2134167237834133,1.0
HAPLN3,VCAN,21.04488,0.0354635715484619,Non-significant background,10169,35.244168717291096,11672.0,0.22155586017820425,1.0
ADCYAP1R1,SCTR,45.41765,0.0354387164115905,Non-significant background,10170,35.247634561397426,11672.0,0.2772446881425634,1.0
CNNM3,CNNM4,41.2474,0.0353333977982401,Non-significant background,10171,35.25110040550376,11672.0,0.5653701165181632,1.0
POU5F2,POU2F3,22.97215,0.035232126712799,Non-significant background,10172,35.25456624961009,11672.0,0.217357779300891,1.0
ESYT3,ESYT2,40.64455,0.0351834297180175,Non-significant background,10173,35.25803209371642,11672.0,0.5846470185058259,1.0
DGKD,DGKB,24.1045,0.0351814627647399,Non-significant background,10174,35.26149793782275,11672.0,0.6059801233721728,1.0
CTDSP1,CTDSP2,60.5477,0.0351476669311523,Non-significant background,10175,35.26496378192909,11672.0,0.11994516792323509,1.0
NR1D1,NR1H3,20.87535,0.0349388015456497,Non-significant background,10176,35.26842962603542,11672.0,0.5862748457847841,1.0
MTMR2,MTMR10,22.02715,0.034858226776123,Non-significant background,10177,35.27189547014175,11672.0,0.18582933516106923,1.0
TAOK1,TAOK2,53.80935,0.0348232043907046,Non-significant background,10178,35.27536131424808,11672.0,0.5553461274845785,1.0
PALS2,MPP1,38.9783,0.0347881913185119,Non-significant background,10179,35.27882715835442,11672.0,0.19748115147361206,1.0
TAP1,TAP2,36.33015,0.0347347259521484,Non-significant background,10180,35.282293002460754,11672.0,0.058087731322823855,1.0
PDK2,PDK3,66.6668,0.0345148406922817,Non-significant background,10181,35.285758846567084,11672.0,0.5022275531185744,1.0
GDF3,BMP7,22.55015,0.0343824308365583,Non-significant background,10182,35.289224690673414,11672.0,0.5644276901987663,1.0
TAB3,TAB2,39.4378,0.0343193411827087,Non-significant background,10183,35.292690534779744,11672.0,0.11634681288553804,1.0
VIPR1,ADCYAP1R1,46.92555,0.0342306494712829,Non-significant background,10184,35.29615637888608,11672.0,0.16946538725154214,1.0
ZNF442,ZNF44,70.538,0.0340765118598938,Non-significant background,10185,35.29962222299241,11672.0,0.22738176833447568,1.0
NR2F6,NR2C1,27.90195,0.0339846611022949,Non-significant background,10186,35.30308806709874,11672.0,0.24074708704592188,1.0
ARHGEF12,ARHGEF1,30.5228,0.0339787602424621,Non-significant background,10187,35.30655391120507,11672.0,0.7307230980123373,1.0
RET,FGFR1,20.7193,0.033905029296875,Non-significant background,10188,35.31001975531141,11672.0,0.17811857436600412,1.0
ALDH3A2,ALDH1A3,25.6959,0.0338996052742004,Non-significant background,10189,35.31348559941774,11672.0,0.2906956819739548,1.0
ACADM,ACADVL,26.9239,0.0338779389858245,Non-significant background,10190,35.31695144352407,11672.0,0.38742289239204936,1.0
PRMT7,PRMT9,20.89675,0.0338366031646728,Non-significant background,10191,35.3204172876304,11672.0,0.8569225496915696,1.0
GALNT4,GALNT7,31.8713,0.0338159799575805,Non-significant background,10192,35.323883131736736,11672.0,0.02013365318711446,1.0
PTGR3,SORD,20.72385,0.0336875319480896,Non-significant background,10193,35.327348975843066,11672.0,0.21495887594242633,1.0
JAK2,CSK,20.9629,0.0336107015609741,Non-significant background,10194,35.330814819949396,11672.0,0.09158670322138451,1.0
STX17,STX2,20.01125,0.0334465131163597,Non-significant background,10195,35.334280664055726,11672.0,0.6075222755311858,1.0
TRO,NSMCE3,20.938515,0.0334442853927612,Non-significant background,10196,35.33774650816206,11672.0,0.33336189170664837,1.0
SYNGR1,SYNGR2,49.47215,0.0333468690514564,Non-significant background,10197,35.3412123522684,11672.0,0.4700993831391364,1.0
ABHD13,ABHD17A,20.43745,0.0330621879547834,Non-significant background,10198,35.34467819637473,11672.0,0.5866175462645647,1.0
GNAZ,GNAS,39.89455,0.0325849652290344,Non-significant background,10199,35.34814404048106,11672.0,0.19448252227553117,1.0
TCEAL5,TCEAL6,87.4335,0.032575249671936,Non-significant background,10200,35.35160988458739,11672.0,0.8407299520219328,1.0
CTSZ,TINAGL1,25.3037,0.032315969467163,Non-significant background,10201,35.35507572869373,11672.0,0.1880568882796436,1.0
R3HDM1,R3HDM2,49.8525,0.0321232080459594,Non-significant background,10202,35.35854157280006,11672.0,0.4259766963673749,1.0
S1PR1,S1PR2,44.1504,0.0321152210235595,Non-significant background,10203,35.36200741690639,11672.0,0.41972241261137766,1.0
UBE2F,UBE2G1,25.96185,0.0320233106613159,Non-significant background,10204,35.36547326101272,11672.0,0.11814599040438657,1.0
KIT,FGFR4,22.71475,0.0320207476615905,Non-significant background,10205,35.368939105119054,11672.0,0.36874571624400276,1.0
USP11,USP8,20.2104,0.0320050418376922,Non-significant background,10206,35.372404949225384,11672.0,0.785212474297464,1.0
ZNF700,ZNF709,54.6661,0.031452402472496,Non-significant background,10207,35.375870793331714,11672.0,0.38262508567511994,1.0
TSPAN31,TSPAN4,21.96075,0.0314267762005329,Non-significant background,10208,35.379336637438044,11672.0,0.5256168608636053,1.0
TIGD2,TIGD6,21.22405,0.0313384532928466,Non-significant background,10209,35.38280248154438,11672.0,0.6750342700479781,1.0
ANGPTL2,ANGPT1,25.2277,0.0313133597373962,Non-significant background,10210,35.38626832565071,11672.0,0.3690884167237834,1.0
COL9A3,COL6A1,22.52145,0.0312400013208389,Non-significant background,10211,35.38973416975704,11672.0,0.385195339273475,1.0
ARFGAP1,ARFGAP3,24.86585,0.0311692357063293,Non-significant background,10212,35.39320001386337,11672.0,0.31862577107607953,1.0
KIF5A,KIF11,20.88395,0.0311212837696075,Non-significant background,10213,35.39666585796971,11672.0,0.24237491432488006,1.0
ANXA5,ANXA7,40.32255,0.031035840511322,Non-significant background,10214,35.400131702076045,11672.0,0.8150274160383825,1.0
GZF1,ZNF34,20.87525,0.0310089737176895,Non-significant background,10215,35.403597546182375,11672.0,0.4855209047292666,1.0
TRAF2,TRAF6,26.4041,0.0309505760669708,Non-significant background,10216,35.407063390288705,11672.0,0.46787183002056204,1.0
MEIS2,PBX3,21.1228,0.0308462381362915,Non-significant background,10217,35.410529234395035,11672.0,0.26070938999314597,1.0
SIK3,BRSK1,20.7628,0.0306330323219299,Non-significant background,10218,35.41399507850137,11672.0,0.13056888279643591,1.0
UBALD1,UBALD2,64.02265,0.0305736660957336,Non-significant background,10219,35.4174609226077,11672.0,0.1608122001370802,1.0
SIK2,BRSK2,23.89835,0.0304914712905883,Non-significant background,10220,35.42092676671403,11672.0,0.18625771076079506,1.0
GPM6B,GPM6A,51.83805,0.0304688923060894,Non-significant background,10221,35.42439261082036,11672.0,0.47712474297464014,1.0
STX4,STX2,44.113,0.0304053127765655,Non-significant background,10222,35.4278584549267,11672.0,0.6094928032899246,1.0
PLXNB1,PLXNA2,32.8303,0.030353307723999,Non-significant background,10223,35.43132429903303,11672.0,0.14196367374914326,1.0
H1-2,H1-3,81.59455,0.0303482413291931,Non-significant background,10224,35.43479014313936,11672.0,0.2417751884852639,1.0
MIDEAS,TRERF1,25.5045,0.0303275373298674,Non-significant background,10225,35.43825598724569,11672.0,0.5172206991089787,1.0
CRAT,CPT2,30.39275,0.0302075743675231,Non-significant background,10226,35.44172183135203,11672.0,0.13091158327621658,1.0
POU4F3,POU6F1,20.44885,0.0301993191242218,Non-significant background,10227,35.44518767545836,11672.0,0.544893762851268,1.0
PPM1A,PPM1B,68.2295,0.0300437808036804,Non-significant background,10228,35.44865351956469,11672.0,0.36574708704592185,1.0
SLC12A7,SLC12A4,69.465,0.0300134122371673,Non-significant background,10229,35.45211936367102,11672.0,0.43103152844413983,1.0
LMX1B,LHX6,26.45255,0.0298818834125995,Non-significant background,10230,35.455585207777354,11672.0,0.5276730637422893,1.0
UBE2V2,UBE2R2,23.8612,0.029648907482624,Non-significant background,10231,35.45905105188369,11672.0,0.5569739547635366,1.0
KLF14,KLF7,20.18275,0.0295895338058471,Non-significant background,10232,35.46251689599002,11672.0,0.28187114461960244,1.0
MIXL1,PAX3,20.08585,0.0294588804244995,Non-significant background,10233,35.46598274009635,11672.0,0.14778958190541466,1.0
SLC7A11,SLC7A8,42.13035,0.0293877124786376,Non-significant background,10234,35.46944858420268,11672.0,0.1004112405757368,1.0
ADAMTS15,ADAMTS17,28.112,0.0293047353625297,Non-significant background,10235,35.47291442830902,11672.0,0.5082248115147361,1.0
PPARG,NR1H2,22.8936,0.0292524266988039,Non-significant background,10236,35.47638027241535,11672.0,0.5466929403701165,1.0
ZNF92,ZNF430,68.0061,0.029154360294342,Non-significant background,10237,35.47984611652168,11672.0,0.2742460589444825,1.0
ZNF844,ZNF442,32.97665,0.0291275382041931,Non-significant background,10238,35.48331196062801,11672.0,0.15018848526387937,1.0
BMPR1A,TGFBR2,25.5036,0.0290713310241699,Non-significant background,10239,35.486777804734345,11672.0,0.068368745716244,1.0
MAPK6,MAPK8,23.3055,0.0290408730506896,Non-significant background,10240,35.490243648840675,11672.0,0.1393934201507882,1.0
WWC1,WWC3,43.1071,0.0289162993431091,Non-significant background,10241,35.493709492947005,11672.0,0.6814599040438657,1.0
ANXA5,ANXA6,42.1896,0.0287296622991561,Non-significant background,10242,35.497175337053335,11672.0,0.457162440027416,1.0
AFF4,AFF2,34.9675,0.0286272168159484,Non-significant background,10243,35.50064118115967,11672.0,0.31554146675805345,1.0
MAP4K4,MINK1,64.30925,0.0285137835890054,Non-significant background,10244,35.504107025266,11672.0,0.5458361891706648,1.0
GPRASP3,GPRASP1,22.26875,0.0284929163753986,Non-significant background,10245,35.50757286937233,11672.0,0.5083961617546264,1.0
THRB,NR1H2,24.53855,0.0284589063376188,Non-significant background,10246,35.51103871347866,11672.0,0.5475496915695682,1.0
C1QTNF4,C1QTNF1,21.44425,0.0283511281013488,Non-significant background,10247,35.514504557585,11672.0,0.17769019876627828,1.0
MEIS2,PKNOX1,33.8031,0.0283248722553253,Non-significant background,10248,35.517970401691336,11672.0,0.38896504455106234,1.0
PDE6B,PDE5A,29.96395,0.0281931161880493,Non-significant background,10249,35.521436245797666,11672.0,0.1549006168608636,1.0
KLF7,KLF16,22.2025,0.0281540751457214,Non-significant background,10250,35.524902089903996,11672.0,0.3156271418779986,1.0
EML2,EML1,61.16895,0.0280743837356567,Non-significant background,10251,35.52836793401033,11672.0,0.07230980123372173,1.0
KDM2A,PHF8,21.03535,0.0280027836561203,Non-significant background,10252,35.53183377811666,11672.0,0.4838074023303633,1.0
SOX12,SOX21,21.07315,0.0279260277748107,Non-significant background,10253,35.53529962222299,11672.0,0.7428032899246059,1.0
CHST12,CHST8,28.6437,0.0276008546352386,Non-significant background,10254,35.53876546632932,11672.0,0.3371315969842358,1.0
MTAP,PNP,25.1776,0.0275032818317413,Non-significant background,10255,35.54223131043565,11672.0,0.3287354352296093,1.0
